0	0.020208 
0	0.001479 
0	0.000848 
1	0.020208 
1	0.001479 
1	0.000848 
2	0.020208 
2	0.001479 
2	0.000848 
3	0.020208 
3	0.001479 
3	0.000848 
4	0.020208 
4	0.001479 
4	0.000848 
5	0.020208 
5	0.001479 
5	0.000848 
6	0.020208 
6	0.001479 
6	0.000848 
7	0.020208 
7	0.001479 
7	0.000848 
8	0.020208 
8	0.001479 
8	0.000848 
9	0.020208 
9	0.001479 
9	0.000848 
10	0.020208 
10	0.001479 
10	0.000848 
11	0.020208 
11	0.001479 
11	0.000848 
12	0.020208 
12	0.001479 
12	0.000848 
13	0.020208 
13	0.001479 
13	0.000848 
14	0.020208 
14	0.001479 
14	0.000848 
15	0.020208 
15	0.001479 
15	0.000848 
16	0.020208 
16	0.001479 
16	0.000848 
17	0.020208 
17	0.001479 
17	0.000848 
18	0.020208 
18	0.001479 
18	0.000848 
19	0.020208 
19	0.001479 
19	0.000848 
20	0.020208 
20	0.001479 
20	0.000848 
21	0.020208 
21	0.001479 
21	0.000848 
22	0.020208 
22	0.001479 
22	0.000848 
23	0.020208 
23	0.001479 
23	0.000848 
24	0.020208 
24	0.001479 
24	0.000848 
25	0.020208 
25	0.001479 
25	0.000848 
26	0.020208 
26	0.001479 
26	0.000848 
27	0.020208 
27	0.001479 
27	0.000848 
28	0.020208 
28	0.001479 
28	0.000848 
29	0.020208 
29	0.001479 
29	0.000848 
30	0.020208 
30	0.001479 
30	0.000848 
31	0.020208 
31	0.001479 
31	0.000848 
32	0.020208 
32	0.001479 
32	0.000848 
33	0.020208 
33	0.001479 
33	0.000848 
34	0.020208 
34	0.001479 
34	0.000848 
35	0.020208 
35	0.001479 
35	0.000848 
36	0.020208 
36	0.001479 
36	0.000848 
37	0.020208 
37	0.001479 
37	0.000848 
38	0.020208 
38	0.001479 
38	0.000848 
39	0.020208 
39	0.001479 
39	0.000848 
40	0.020208 
40	0.001479 
40	0.000848 
41	0.020208 
41	0.001479 
41	0.000848 
42	0.020208 
42	0.001479 
42	0.000848 
43	0.020208 
43	0.001479 
43	0.000848 
44	0.020208 
44	0.001479 
44	0.000848 
45	0.020208 
45	0.001479 
45	0.000848 
46	0.020208 
46	0.001479 
46	0.000848 
47	0.020208 
47	0.001479 
47	0.000848 
48	0.020208 
48	0.001479 
48	0.000848 
49	0.020208 
49	0.001479 
49	0.000848 
50	0.020208 
50	0.001479 
50	0.000848 
51	0.020208 
51	0.001479 
51	0.000848 
52	0.020208 
52	0.001479 
52	0.000848 
53	0.020208 
53	0.001479 
53	0.000848 
54	0.020208 
54	0.001479 
54	0.000848 
55	0.020208 
55	0.001479 
55	0.000848 
56	0.020208 
56	0.001479 
56	0.000848 
57	0.020208 
57	0.001479 
57	0.000848 
58	0.020208 
58	0.001479 
58	0.000848 
59	0.020208 
59	0.001479 
59	0.000848 
60	0.020208 
60	0.001479 
60	0.000848 
61	0.020208 
61	0.001479 
61	0.000848 
62	0.020208 
62	0.001479 
62	0.000848 
63	0.020208 
63	0.001479 
63	0.000848 
64	0.020208 
64	0.001479 
64	0.000848 
65	0.020208 
65	0.001479 
65	0.000848 
66	0.020208 
66	0.001479 
66	0.000848 
67	0.020208 
67	0.001479 
67	0.000848 
68	0.020208 
68	0.001479 
68	0.000848 
69	0.020208 
69	0.001479 
69	0.000848 
70	0.020208 
