0	152
0	152
0	152
1	152
1	152
1	152
2	152
2	152
2	152
3	152
3	152
3	152
4	152
4	152
4	152
5	152
5	152
5	152
6	152
6	152
6	152
7	152
7	152
7	152
8	152
8	152
8	152
9	152
9	152
9	152
10	152
10	152
10	152
11	152
11	152
11	152
12	152
12	152
12	152
13	152
13	152
13	152
14	152
14	152
14	152
15	152
15	152
15	152
16	152
16	152
16	152
17	152
17	152
17	152
18	152
18	152
18	152
19	152
19	152
19	152
20	152
20	152
20	152
21	152
21	152
21	152
22	152
22	152
22	152
23	152
23	152
23	152
24	152
24	152
24	152
25	152
25	152
25	152
26	152
26	152
26	152
27	152
27	152
27	152
28	152
28	152
28	152
29	152
29	152
29	152
30	152
30	152
30	152
31	152
31	152
31	152
32	152
32	152
32	152
33	152
33	152
33	152
34	152
34	152
34	152
35	152
35	152
35	152
36	152
36	152
36	152
37	152
37	152
37	152
38	152
38	152
38	152
39	152
39	152
39	152
40	152
40	152
40	152
41	152
41	152
41	152
42	152
42	152
42	152
43	152
43	152
43	152
44	152
44	152
44	152
45	152
45	152
45	152
46	152
46	152
46	152
47	152
47	152
47	152
48	152
48	152
48	152
49	152
49	152
49	152
50	152
50	152
50	152
51	152
51	152
51	152
52	152
52	152
52	152
53	152
53	152
53	152
54	152
54	152
54	152
55	152
55	152
55	152
56	152
56	152
56	152
57	152
57	152
57	152
58	152
58	152
58	152
59	152
59	152
59	152
60	152
60	152
60	152
61	152
61	152
61	152
62	152
62	152
62	152
63	152
63	152
63	152
64	152
64	152
64	152
65	152
65	152
65	152
66	152
66	152
66	152
67	152
67	152
67	152
68	152
68	152
68	152
69	152
69	152
69	152
70	152
70	152
70	152
71	152
71	152
71	152
72	152
72	152
72	152
73	152
73	152
73	152
74	152
74	152
74	152
75	152
75	152
75	152
76	152
76	152
76	152
77	152
77	152
77	152
78	152
78	152
78	152
79	152
79	152
79	152
80	152
80	152
80	152
81	152
81	152
81	152
82	152
82	152
82	152
83	152
83	152
83	152
84	152
84	152
84	152
85	152
85	152
85	152
86	152
86	152
86	152
87	152
87	152
87	152
88	152
88	152
88	152
89	152
89	152
89	152
90	152
90	152
90	152
91	152
91	152
91	152
92	152
92	152
92	152
93	152
93	152
93	152
94	152
94	152
94	152
95	152
95	152
95	152
96	152
96	152
96	152
97	152
97	152
97	152
98	152
98	152
98	152
99	152
99	152
99	152
100	152
100	152
100	152
101	152
101	152
101	152
102	152
102	152
102	152
103	152
103	152
103	152
104	152
104	152
104	152
105	152
105	152
105	152
106	152
106	152
106	152
107	152
107	152
107	152
108	152
108	152
108	152
109	152
109	152
109	152
110	152
110	152
110	152
111	152
111	152
111	152
112	152
112	152
112	152
113	152
113	152
113	152
114	152
114	152
114	152
115	152
115	152
115	152
116	152
116	152
116	152
117	152
117	152
117	152
118	152
118	152
118	152
119	152
119	152
119	152
120	152
120	152
120	152
121	152
121	152
121	152
122	152
122	152
122	152
123	152
123	152
123	152
124	152
124	152
124	152
125	152
125	152
125	152
126	152
126	152
126	152
127	152
127	152
127	152
128	152
128	152
128	152
129	152
129	152
129	152
130	152
130	152
130	152
131	152
131	152
131	152
132	152
132	152
132	152
133	152
133	152
133	152
134	152
134	152
134	152
135	152
135	152
135	152
136	152
136	152
136	152
137	152
137	152
137	152
138	152
138	152
138	152
139	152
139	152
139	152
140	152
140	152
140	152
141	152
141	152
141	152
142	152
142	152
142	152
143	152
143	152
143	152
144	152
144	152
144	152
145	152
145	152
145	152
146	152
146	152
146	152
147	152
147	152
147	152
148	152
148	152
148	152
149	152
149	152
149	152
150	152
150	152
150	152
151	152
151	152
151	152
152	152
152	152
152	152
153	152
153	152
153	152
154	152
154	152
154	152
155	152
155	152
155	152
156	152
156	152
156	152
157	152
157	152
157	152
158	152
158	152
158	152
159	152
159	152
159	152
160	152
160	152
160	152
161	152
161	152
161	152
162	152
162	152
162	152
163	152
163	152
163	152
164	152
164	152
164	152
165	152
165	152
165	152
166	152
166	152
166	152
167	152
167	152
167	152
168	152
168	152
168	152
169	152
169	152
169	152
170	152
170	152
170	152
171	152
171	152
171	152
172	152
172	152
172	152
173	152
173	152
173	152
174	152
174	152
174	152
175	152
175	152
175	152
176	152
176	152
176	152
177	152
177	152
177	152
178	152
178	152
178	152
179	152
179	152
179	152
180	152
180	152
180	152
181	152
181	152
181	152
182	152
182	152
182	152
183	152
183	152
183	152
184	152
18
